code,label,imgid
6214000451111,haircare,1
4061461046552,skincare,1
8719497835201,skincare,1
4335619356313,skincare,1
4067796069402,haircare,1
0091639012120,skincare,1
3700214611258,skincare,1
6009711830191,skincare,1
3760162125122,haircare,1
8720181455315,skincare,1
3337875810890,skincare,1
0641628611492,skincare,1
4005900601544,skincare,1
5059018012753,skincare,1
8680057427023,haircare,1
8690954011317,skincare,1
3660005880495,haircare,1
8690572800799,skincare,1
7891024128923,skincare,1
8690937011372,haircare,1
8690506544089,haircare,1
3600523699148,haircare,1
8682241221295,skincare,1
8690506492076,skincare,1
3522930004417,skincare,1
5900017092492,skincare,1
5037156297546,haircare,1
8909106071612,skincare,1
0010181053351,skincare,1
4987176038630,haircare,1
4987176162700,haircare,1
4005900098207,skincare,2
0810025927752,skincare,1
3760103756149,skincare,1
3574661700892,skincare,1
8718951724273,skincare,1
5204625200806,skincare,1
8002340017467,skincare,1
3337875923859,haircare,1
7630028643823,haircare,1
3600541729476,skincare,1
3346020064668,skincare,1
8850006930151,skincare,1
8850006343982,skincare,1
5000209101527,skincare,1
8718951684225,skincare,1
8718951558083,skincare,1
17309044,skincare,1
8901314077509,skincare,1
0035000525031,skincare,2
0035000521019,skincare,2
0035000511126,skincare,1
6920354819605,skincare,1
8714789550039,skincare,1
8718951361690,skincare,4
0035000459862,skincare,2
0035000444349,skincare,3
8720181327155,skincare,1
8720181419706,skincare,1
3412174046215,skincare,1
8720181501784,skincare,1
0747403998984,skincare,1
3574661811314,skincare,1
0312547321808,skincare,1
3574661397405,skincare,1
0573001699035,skincare,1
9310059050231,skincare,1
3574661811338,skincare,1
3574661658148,skincare,1
8850007814320,skincare,2
3574661007342,skincare,1
5054563948724,skincare,1
5054563043191,skincare,1
5054563155573,skincare,1
5054563949363,skincare,1
8906058337612,skincare,1
6221048407796,skincare,1
8717163097793,skincare,2
6221048407932,skincare,1
6130601007376,skincare,1
6221155127686,skincare,1
3256228557353,skincare,1
2000003330058,skincare,1
8711568044048,skincare,1
7070866038342,skincare,1
1232464225739,skincare,1
5029354010379,skincare,5
4770001002186,skincare,1
8480017249852,skincare,2
8001841812670,skincare,1
7630028607887,skincare,1
3596710514380,skincare,2
5011321478343,skincare,4
8600197458190,skincare,1
6133151003560,skincare,1
3245678127414,skincare,1
3596710514397,skincare,1
8901138836108,skincare,2
0037000976677,skincare,1
0037000772521,skincare,4
8001090632937,skincare,1
8718951746558,skincare,1
8700216666824,skincare,1
0037000903994,skincare,2
8718951030206,skincare,1
8718951321403,skincare,1
6050364353445,skincare,1
8710464120436,skincare,1
00266635,skincare,1
0060815403540,skincare,1
0037000852261,skincare,2
8901030653667,skincare,1
0037000401285,skincare,1
0037000820246,skincare,1
5022496181174,skincare,6
0037000228813,skincare,1
3334961005079,skincare,1
4316268622912,haircare,1
7331162013915,skincare,1
6281001819295,skincare,1
6281001818373,skincare,1
8714789637198,skincare,1
59082378,skincare,1
9309000532056,skincare,1
9309000532087,skincare,1
9309000532001,skincare,1
9309000532018,skincare,1
9309000532025,skincare,1
9309000532032,skincare,1
8718951505230,skincare,1
0030772166192,haircare,1
4011609012673,skincare,1
3596710561667,skincare,1
5858005306468,skincare,1
5060689240864,skincare,1
4068706773600,skincare,1
3574661638393,skincare,1
0058000140035,skincare,1
3474636994007,haircare,1
3563210031976,skincare,1
8719827009586,skincare,1
3596710540716,skincare,1
3474637195809,haircare,1
0609332836761,makeup,1
6132521980357,skincare,1
8908027247007,skincare,2
7629999091795,skincare,1
3574669908283,skincare,1
96206645,skincare,2
3537090019287,haircare,1
3504105035808,skincare,1
2010000042625,skincare,1
6291100760442,skincare,1
6295120043387,skincare,1
3760195125281,skincare,1
6111259376878,skincare,1
3770008149069,haircare,1
3701063800763,skincare,1
3500680035301,skincare,1
6931265602552,skincare,1
7630019903011,skincare,1
8432729040197,skincare,1
6192346000012,haircare,1
7290015284431,skincare,2
6223014650984,skincare,1
0041167043660,skincare,1
4070765006520,skincare,1
4025087494029,makeup,1
8800289474972,skincare,1
8800256119066,skincare,1
8809640738456,skincare,1
4260199892268,skincare,1
4260199892572,skincare,1
4260199895917,skincare,1
4260199892473,skincare,1
4260199896983,skincare,2
4260199894279,skincare,1
8800256108374,skincare,1
6130548016981,haircare,1
7709183563502,skincare,3
30096608,makeup,2
0087300560076,skincare,1
0300009368874,skincare,1
0038276005108,haircare,1
8681049382955,skincare,1
3574661527413,skincare,1
0858511001135,haircare,1
0681131199995,skincare,1
4987176335166,skincare,1
4987176102041,skincare,1
8904091190256,skincare,1
8684438670091,skincare,1
5045098427808,skincare,1
5397206966960,skincare,1
0815517028641,skincare,1
3567730300130,haircare,1
7322541343372,skincare,1
4010355048127,skincare,1
8718951788114,skincare,1
8436576506103,skincare,1
3610340675430,haircare,1
3760026151861,makeup,2
5601312615842,skincare,1
8001090592958,skincare,2
3256220205825,skincare,1
4066447756500,skincare,2
4820207591417,skincare,1
0037000974666,haircare,2
8029041109147,skincare,1
8021983810631,skincare,1
8720865369105,skincare,1
8595572900961,skincare,1
8901030753428,skincare,1
5201314180678,skincare,1
3600524140076,haircare,1
8019318000017,skincare,2
8712561218108,skincare,7
7611600996438,skincare,1
8700216421102,haircare,1
0197644432486,skincare,2
9400571000125,skincare,1
8720256109044,skincare,1
5054563016591,skincare,1
4066447948219,skincare,2
3662361003204,skincare,2
0054402720028,skincare,1
8852660636875,skincare,1
8684252212439,skincare,2
0050051122084,skincare,2
8684252210770,skincare,1
8904006307267,skincare,1
8901277013095,skincare,1
8901138836306,skincare,1
8680586080522,skincare,2
4005900541253,skincare,2
5905359800576,skincare,1
2050002945692,makeup,1
8683071843077,haircare,1
8684252214433,skincare,1
8683130036105,skincare,2
2050002958715,skincare,1
8683130093436,skincare,2
8690637983665,skincare,1
8680586080553,skincare,2
8680586080539,skincare,2
8684252202928,skincare,1
4005900951007,skincare,1
8690521050671,skincare,2
8680731425918,skincare,2
8683130093481,skincare,2
8698753382034,haircare,2
8680586080515,skincare,2
4603014001139,skincare,2
2050002958357,skincare,1
2050002958760,skincare,1
8683130036099,skincare,2
8683130093429,skincare,1
8680586080546,skincare,2
8684252209637,haircare,2
8683130110089,skincare,2
8684252211777,skincare,1
8690506536558,skincare,2
2050002945234,makeup,2
0681619820885,makeup,1
0681619820915,makeup,1
0681619820922,makeup,1
0681619820939,makeup,1
8684252201846,haircare,1
0857866007045,skincare,1
6943533200018,skincare,1
8682536093842,makeup,2
4005900525352,skincare,2
8682536069441,makeup,1
8682536093880,makeup,2
0077802168580,makeup,1
8682536069502,makeup,1
8691900174049,skincare,1
8809668022940,makeup,1
2050000078439,makeup,1
4015100891874,haircare,1
8690536829040,skincare,1
8684252212996,skincare,1
3700971335572,makeup,1
8051070227103,makeup,1
2050002972629,makeup,1
8809625248826,skincare,1
2050002980273,makeup,2
3700971335589,makeup,1
8001841620855,skincare,1
8683873581207,skincare,1
8682536043670,makeup,1
2050002941045,skincare,1
2050002958036,makeup,1
0077802001405,makeup,2
8809625242732,makeup,1
2050002941304,makeup,1
8682536093903,makeup,1
8682536043717,makeup,1
8682536043687,makeup,1
8682536043724,makeup,1
8682536093804,makeup,2
4602006378761,skincare,1
4602006348115,skincare,1
4602006352969,skincare,1
8057018243594,makeup,2
3760420014069,makeup,2
4602006378815,skincare,1
8682536068093,makeup,1
4602006348450,skincare,1
4005900525017,skincare,2
4602006352945,skincare,1
8684252200429,skincare,1
8699375052091,skincare,1
8683130036068,skincare,2
2050002057722,skincare,1
3666670818283,makeup,1
2050002932906,skincare,1
2050001671967,makeup,2
4602006348429,skincare,1
2050000097508,makeup,2
8684252211814,skincare,1
8690536853571,skincare,1
8684252209125,skincare,1
7640473386664,makeup,2
8683130127032,haircare,1
3666670818856,makeup,1
8809820705384,makeup,1
8809625243135,makeup,1
0681619821813,makeup,1
3600531701895,makeup,1
8684252215522,makeup,1
8055510082093,makeup,1
8055510082116,makeup,1
8683071840816,makeup,1
8682536022804,makeup,1
8683873581016,makeup,1
8682536040402,makeup,1
2050002959439,makeup,1
8055510082109,makeup,1
8690644387005,makeup,1
3600531701888,makeup,1
4602006378266,makeup,1
4602006311058,makeup,1
8684149130051,skincare,1
0044386128620,makeup,2
8697916022107,skincare,1
8682887942349,haircare,1
8684149130983,haircare,1
3666670818832,makeup,1
8680742429981,skincare,1
0077802167293,makeup,1
2050002958722,makeup,1
8809669504728,haircare,1
8690536854431,skincare,1
8682276603004,skincare,1
8682276603035,skincare,1
8684917200894,makeup,1
8697888205614,makeup,1
2050002954113,makeup,1
8691400510019,skincare,1
8691400510033,skincare,1
2050002981706,skincare,1
8699067176272,makeup,1
8680742427529,skincare,1
2050002931596,makeup,1
7350075690891,skincare,1
7350075690280,skincare,1
7350075690051,skincare,1
4027800718108,skincare,1
7317400011530,skincare,1
7317400011806,skincare,1
7317400011837,skincare,1
7317400002354,skincare,1
8682190064028,skincare,1
8718951761667,skincare,1
8682974924074,skincare,1
8809729430707,skincare,1
4895175201248,skincare,1
2050002933248,makeup,1
8680742438945,makeup,1
0041388210216,skincare,1
0079625100112,makeup,1
5052197049046,skincare,1
8699067176159,makeup,1
5052197049190,skincare,1
6291107225661,skincare,1
5052197057829,skincare,1
8699067176173,makeup,1
8809536452343,makeup,1
7317400007748,skincare,1
8680742409136,skincare,1
8680742409204,skincare,1
8680742409150,skincare,1
8680742409112,skincare,1
8684255820754,skincare,1
8680742424726,skincare,1
8697415300638,makeup,1
4751015929928,skincare,1
0792850892309,skincare,1
0071603032613,makeup,1
8850956093883,skincare,1
8682538400648,skincare,1
8697903239297,skincare,1
8697916015963,skincare,1
2050002587922,skincare,1
8680742443444,makeup,1
4040943006680,skincare,1
8412122222451,makeup,1
8682276602649,skincare,1
8682276602618,skincare,1
5052197058611,skincare,1
8690555515610,skincare,1
8690555515832,skincare,1
0810102034595,makeup,2
0810102035745,makeup,1
0810102030139,makeup,1
3600531638887,makeup,1
3600531701802,makeup,1
30144224,makeup,1
3600524229092,makeup,1
8680742403066,makeup,1
8850956034527,skincare,1
8718951753310,skincare,1
8683071843497,makeup,1
2050000162473,skincare,1
8699067171093,skincare,1
8697415102676,skincare,1
8684378716378,skincare,1
8697888028060,makeup,1
8680742465491,skincare,1
8684378716392,skincare,1
8684378716149,skincare,1
8684378716170,skincare,1
8680742465460,skincare,1
8412122222383,makeup,1
4751015929850,skincare,2
8697916007333,skincare,1
8697888025038,skincare,1
8697888005320,skincare,1
8697449649000,makeup,1
8697449645040,makeup,1
8690586015981,skincare,1
8684849303007,skincare,1
8850956393945,skincare,1
8680742432530,makeup,1
2050002933255,makeup,1
8684378716422,skincare,2
8680742434688,makeup,1
7350104244811,skincare,1
8697449644326,skincare,1
8697415301321,skincare,1
8684378716071,skincare,1
8684378716156,skincare,1
8684378716231,skincare,1
8684378716262,skincare,1
8683071843459,makeup,1
8684378716323,skincare,1
8684378716279,skincare,2
8684378716408,skincare,1
8809440686490,skincare,1
8684252212101,skincare,1
8684378716415,skincare,1
8697853217864,skincare,1
8684221587117,skincare,1
8683873581184,skincare,1
8684849303311,skincare,1
8684849303328,skincare,1
4603014001078,skincare,1
8680052520200,skincare,1
8697916017424,skincare,1
8697916024613,skincare,1
4005808357369,skincare,2
2050002947306,skincare,1
8681529835056,skincare,1
8690555515658,skincare,1
8699067176197,makeup,1
3600542385329,skincare,1
3600531716974,makeup,1
8690506090029,skincare,1
3600531686277,makeup,1
3600531717230,makeup,2
3574661467153,skincare,1
7627535313660,haircare,1
8422410468058,skincare,1
0035000971593,skincare,1
8690131121495,haircare,1
0371661821595,skincare,1
8901138002428,haircare,1
8904256023375,skincare,1
3800233684131,skincare,1
0748252469151,skincare,1
4066447578393,skincare,1
8901088711203,haircare,1
8033447587744,haircare,1
5060194390269,skincare,1
9300633587772,skincare,1
5060194392782,skincare,2
8004120040245,skincare,1
8697888004231,skincare,1
5060194392799,skincare,1
8906147700242,skincare,1
3600522263685,haircare,3
8710447276570,skincare,4
0302990530162,skincare,1
0808124700499,skincare,1
8901138509231,skincare,7
6422876000603,skincare,1
3600522862390,makeup,2
8690644242427,makeup,1
4005900836151,skincare,1
8809302966760,makeup,1
4005900546272,skincare,2
8690937010924,skincare,1
0637740949414,skincare,1
4049775537133,makeup,1
2050001490049,skincare,1
4049775575111,makeup,1
8690644909887,makeup,1
8697853217857,skincare,1
8809302966791,makeup,1
8809302966784,makeup,1
8690644077630,makeup,1
7640157451527,makeup,1
8690570554731,skincare,1
8682536428118,makeup,1
2050000121401,makeup,1
7640166611981,makeup,1
8690604497874,makeup,1
8682536428231,makeup,1
8690644017148,makeup,1
8681127023633,haircare,1
42332602,skincare,1
8690644003226,makeup,1
8690604497911,makeup,1
8690604380138,makeup,1
8699863453935,haircare,1
8690937010931,skincare,1
2050002970830,makeup,1
8692255001790,skincare,1
8690605073015,skincare,1
8684252208388,haircare,1
8691190903275,makeup,1
5900525095183,skincare,1
3600542385336,skincare,1
8690644008146,makeup,1
2050002940918,makeup,1
8690644353642,makeup,1
8682773091960,skincare,1
8682276606074,skincare,1
8690506531058,skincare,2
8697916020158,skincare,1
8682536036344,makeup,1
7350104249656,skincare,1
8694965544895,haircare,1
3574661753614,skincare,1
2050002424173,makeup,1
2050000078224,makeup,1
8690604567577,makeup,1
8684252206520,makeup,1
8718951384743,skincare,1
8718951384378,skincare,1
2050000077562,makeup,1
2050000526275,makeup,1
8699512011899,skincare,1
8682536051477,makeup,1
8691685014776,skincare,1
3701365760352,makeup,1
4603014006318,skincare,1
8681701002108,haircare,1
8690644002243,makeup,1
8698655389971,haircare,1
0044386120174,makeup,1
2050000155697,makeup,1
2050002916500,makeup,1
8691190387143,makeup,1
8690506494605,skincare,1
8691190386535,makeup,1
8681701002030,haircare,1
2050002916609,makeup,1
8699067179501,makeup,1
8809647110538,skincare,1
8690644377587,makeup,1
3600524205935,haircare,1
6060201601110,skincare,1
4006000063027,skincare,1
4064666339924,haircare,1
3600523243143,skincare,1
3701761501207,skincare,1
8683130040676,haircare,1
7350087738338,skincare,1
3086123644939,skincare,1
4064666576879,haircare,1
8690587201901,skincare,1
4602006362050,makeup,1
8691190522087,makeup,1
6978931642016,makeup,1
6978931642030,makeup,1
3700971333721,makeup,1
8682397031656,skincare,1
5900525062819,skincare,1
8683130085950,skincare,1
8809670682033,skincare,1
8681925608797,skincare,1
8683130019269,skincare,1
3574661875262,skincare,1
8690506565190,haircare,1
3574661875132,skincare,1
8809686383559,skincare,1
6132633200039,skincare,2
8700216207966,haircare,1
8809964171243,haircare,1
3564700427828,skincare,3
5709954020564,skincare,1
6924372667378,skincare,1
8901314523228,skincare,1
0043834103943,skincare,1
42246640,skincare,2
4006000239514,skincare,1
3600542024259,haircare,2
4066447945072,skincare,1
4305615914374,skincare,1
8480012043066,haircare,3
0603084459490,haircare,1
8718114202372,skincare,14
8718951247024,skincare,1
8718951254183,skincare,16
3600542520287,skincare,1
8718951735163,skincare,1
5905699596016,skincare,1
3600524216955,haircare,1
5901887022787,skincare,1
8720674130637,skincare,1
4335619175860,skincare,1
4069365247143,skincare,1
4001638098090,skincare,1
3600542573689,skincare,1
6940074918181,skincare,1
5905699596009,skincare,1
8720674342443,skincare,1
8720674342450,skincare,1
8809505032101,skincare,1
8809375145598,skincare,1
0852157008138,skincare,1
5011451104907,skincare,1
0839977006438,skincare,1
7072463113231,skincare,1
8718537367290,skincare,1
0087300272221,skincare,1
3574661619576,haircare,1
8420212902237,skincare,1
8004395009817,skincare,1
4305615990934,skincare,1
